order date,Product Name,Category,Units Sold,Price, Revenue ,Discount,Units Returned,Location,Platform,,,,,
3/1/2021,Electrolyte Powder,Hydration,155,12.62," ? 1,956.10 ",0.06,3,Canada,Walmart,,,,,
3/8/2021,Whey Protein,Protein,165,30.8," ? 5,082.00 ",0.24,1,UK,Amazon,,,,,
3/8/2021,Vitamin C,Vitamin,139,18.64," ? 2,590.96 ",0.09,3,USA,Amazon,,,,,
3/8/2021,Fish Oil,Omega,154,56.72," ? 8,734.88 ",0.01,0,UK,iHerb,,,,,
3/8/2021,Multivitamin,Vitamin,152,11.98," ? 1,820.96 ",0.1,2,UK,Walmart,,,,,
3/8/2021,Pre-Workout,Performance,157,26.03," ? 4,086.71 ",0.02,1,USA,iHerb,,,,,
3/8/2021,BCAA,Amino Acid,149,48.32," ? 7,199.68 ",0.12,1,UK,Amazon,,,,,
3/8/2021,Creatine,Performance,162,43.65," ? 7,071.30 ",0.01,2,UK,Walmart,,,,,
3/8/2021,Zinc,Mineral,160,21.43," ? 3,428.80 ",0.22,0,UK,iHerb,,,,,
3/8/2021,Collagen Peptides,Protein,159,32.34," ? 5,142.06 ",0,3,USA,Amazon,,,,,
3/8/2021,Magnesium,Mineral,145,43.87," ? 6,361.15 ",0.18,4,UK,Amazon,,,,,
3/8/2021,Ashwagandha,Herbal,151,57.69," ? 8,711.19 ",0.16,1,UK,iHerb,,,,,
3/8/2021,Melatonin,Sleep Aid,134,28.11," ? 3,766.74 ",0.17,1,USA,iHerb,,,,,
3/8/2021,Biotin,Vitamin,138,13.03," ? 1,798.14 ",0.1,1,USA,iHerb,,,,,
3/8/2021,Green Tea Extract,Fat Burner,148,51.4," ? 7,607.20 ",0.19,0,UK,Amazon,,,,,
3/8/2021,Iron Supplement,Mineral,138,56.74," ? 7,830.12 ",0.21,3,USA,iHerb,,,,,
3/8/2021,Electrolyte Powder,Hydration,143,33.54," ? 4,796.22 ",0.04,0,Canada,iHerb,,,,,
3/15/2021,Whey Protein,Protein,177,22," ? 3,894.00 ",0.02,4,USA,Amazon,,,,,
3/15/2021,Vitamin C,Vitamin,153,55.58," ? 8,503.74 ",0.09,2,UK,Walmart,,,,,
3/15/2021,Fish Oil,Omega,118,51.56," ? 6,084.08 ",0.19,1,Canada,iHerb,,,,,
3/15/2021,Multivitamin,Vitamin,146,10.01," ? 1,461.46 ",0.06,0,USA,iHerb,,,,,
3/15/2021,Pre-Workout,Performance,141,23.98," ? 3,381.18 ",0.05,1,Canada,Walmart,,,,,
3/15/2021,BCAA,Amino Acid,166,13.93," ? 2,312.38 ",0.09,2,UK,iHerb,,,,,
3/15/2021,Creatine,Performance,152,57.98," ? 8,812.96 ",0.2,2,USA,Amazon,,,,,
3/15/2021,Zinc,Mineral,150,59.22," ? 8,883.00 ",0.1,0,Canada,iHerb,,,,,
3/15/2021,Collagen Peptides,Protein,156,39.29," ? 6,129.24 ",0.15,1,UK,Walmart,,,,,
3/15/2021,Magnesium,Mineral,164,32.43," ? 5,318.52 ",0.13,2,Canada,Amazon,,,,,
3/15/2021,Ashwagandha,Herbal,161,42.3," ? 6,810.30 ",0.04,4,UK,Amazon,,,,,
3/15/2021,Melatonin,Sleep Aid,146,11.02," ? 1,608.92 ",0.05,1,Canada,Amazon,,,,,
3/15/2021,Biotin,Vitamin,167,56.49," ? 9,433.83 ",0.12,1,USA,iHerb,,,,,
3/15/2021,Green Tea Extract,Fat Burner,133,22.35," ? 2,972.55 ",0.22,3,UK,Walmart,,,,,
3/15/2021,Iron Supplement,Mineral,176,43.85," ? 7,717.60 ",0.19,0,UK,Amazon,,,,,
3/15/2021,Electrolyte Powder,Hydration,154,34.88," ? 5,371.52 ",0.04,0,Canada,iHerb,,,,,
3/22/2021,Whey Protein,Protein,145,41.16," ? 5,968.20 ",0.02,1,UK,Walmart,,,,,
3/22/2021,Vitamin C,Vitamin,137,41.87," ? 5,736.19 ",0.14,2,USA,Walmart,,,,,
3/22/2021,Fish Oil,Omega,144,31.64," ? 4,556.16 ",0.12,2,UK,Amazon,,,,,
3/22/2021,Multivitamin,Vitamin,154,14.29," ? 2,200.66 ",0.02,3,UK,Walmart,,,,,
3/22/2021,Pre-Workout,Performance,157,27.84," ? 4,370.88 ",0.15,3,UK,Amazon,,,,,
3/22/2021,BCAA,Amino Acid,120,54.49," ? 6,538.80 ",0,0,UK,Walmart,,,,,
3/22/2021,Creatine,Performance,141,11.41," ? 1,608.81 ",0.06,3,Canada,Walmart,,,,,
3/22/2021,Zinc,Mineral,147,55.91," ? 8,218.77 ",0.1,0,Canada,Amazon,,,,,
3/22/2021,Collagen Peptides,Protein,151,50.22," ? 7,583.22 ",0.02,2,USA,Amazon,,,,,
3/22/2021,Magnesium,Mineral,152,16.12," ? 2,450.24 ",0.13,3,UK,Walmart,,,,,
3/22/2021,Ashwagandha,Herbal,147,13.52," ? 1,987.44 ",0.07,1,UK,iHerb,,,,,
3/22/2021,Melatonin,Sleep Aid,176,33.04," ? 5,815.04 ",0.17,0,Canada,iHerb,,,,,
3/22/2021,Biotin,Vitamin,149,53.34," ? 7,947.66 ",0.16,2,UK,Walmart,,,,,
3/22/2021,Green Tea Extract,Fat Burner,134,16.63," ? 2,228.42 ",0.19,1,Canada,Amazon,,,,,
3/22/2021,Iron Supplement,Mineral,173,47.69," ? 8,250.37 ",0.05,1,UK,iHerb,,,,,
3/22/2021,Electrolyte Powder,Hydration,154,15.2," ? 2,340.80 ",0.24,3,USA,Amazon,,,,,
3/29/2021,Whey Protein,Protein,141,35.92," ? 5,064.72 ",0.12,1,Canada,Amazon,,,,,
3/29/2021,Vitamin C,Vitamin,153,30.55," ? 4,674.15 ",0.16,2,Canada,Walmart,,,,,
3/29/2021,Fish Oil,Omega,158,52.99," ? 8,372.42 ",0.11,1,USA,Amazon,,,,,
3/29/2021,Multivitamin,Vitamin,140,54.34," ? 7,607.60 ",0.09,2,UK,Walmart,,,,,
3/29/2021,Pre-Workout,Performance,131,59.58," ? 7,804.98 ",0.19,0,UK,Walmart,,,,,
3/29/2021,BCAA,Amino Acid,150,30.48," ? 4,572.00 ",0.2,2,UK,iHerb,,,,,
3/29/2021,Creatine,Performance,140,39.63," ? 5,548.20 ",0.09,1,USA,iHerb,,,,,
3/29/2021,Zinc,Mineral,154,34.32," ? 5,285.28 ",0.13,0,UK,Amazon,,,,,
3/29/2021,Collagen Peptides,Protein,162,16.55," ? 2,681.10 ",0.19,4,Canada,Walmart,,,,,
3/29/2021,Magnesium,Mineral,177,16.78," ? 2,970.06 ",0.13,0,USA,iHerb,,,,,
3/29/2021,Ashwagandha,Herbal,173,22.64," ? 3,916.72 ",0.1,1,Canada,Walmart,,,,,
3/29/2021,Melatonin,Sleep Aid,161,18.54," ? 2,984.94 ",0.07,1,UK,iHerb,,,,,
3/29/2021,Biotin,Vitamin,135,38.29," ? 5,169.15 ",0.18,3,UK,iHerb,,,,,
3/29/2021,Green Tea Extract,Fat Burner,140,25.11," ? 3,515.40 ",0.22,4,USA,iHerb,,,,,
3/29/2021,Iron Supplement,Mineral,165,57.37," ? 9,466.05 ",0.11,0,UK,iHerb,,,,,
3/29/2021,Electrolyte Powder,Hydration,148,37.19," ? 5,504.12 ",0.08,1,USA,Amazon,,,,,
4/5/2021,Whey Protein,Protein,154,43.1," ? 6,637.40 ",0.11,3,UK,Amazon,,,,,
4/5/2021,Vitamin C,Vitamin,169,36.6," ? 6,185.40 ",0.07,0,Canada,iHerb,,,,,
4/5/2021,Fish Oil,Omega,156,18.15," ? 2,831.40 ",0.2,3,UK,Amazon,,,,,
4/5/2021,Multivitamin,Vitamin,170,55.2," ? 9,384.00 ",0.08,2,Canada,Amazon,,,,,
4/5/2021,Pre-Workout,Performance,123,46.02," ? 5,660.46 ",0.11,0,UK,Amazon,,,,,
4/5/2021,BCAA,Amino Acid,138,10.02," ? 1,382.76 ",0.2,0,Canada,Walmart,,,,,
4/5/2021,Creatine,Performance,138,34.24," ? 4,725.12 ",0.09,1,Canada,Walmart,,,,,
4/5/2021,Zinc,Mineral,166,14.73," ? 2,445.18 ",0.19,2,USA,iHerb,,,,,
4/5/2021,Collagen Peptides,Protein,152,17.02," ? 2,587.04 ",0.16,0,Canada,iHerb,,,,,
4/5/2021,Magnesium,Mineral,150,24.18," ? 3,627.00 ",0.24,3,UK,iHerb,,,,,
4/5/2021,Ashwagandha,Herbal,158,15.31," ? 2,418.98 ",0.12,0,Canada,Amazon,,,,,
4/5/2021,Melatonin,Sleep Aid,149,41.97," ? 6,253.53 ",0.03,1,Canada,iHerb,,,,,
4/5/2021,Biotin,Vitamin,142,12.03," ? 1,708.26 ",0.23,3,UK,Amazon,,,,,
4/5/2021,Green Tea Extract,Fat Burner,142,11.56," ? 1,641.52 ",0.24,1,UK,Amazon,,,,,
4/5/2021,Iron Supplement,Mineral,143,13.32," ? 1,904.76 ",0.25,0,Canada,iHerb,,,,,
4/5/2021,Electrolyte Powder,Hydration,156,57.45," ? 8,962.20 ",0.06,1,Canada,Amazon,,,,,
4/12/2021,Whey Protein,Protein,149,13.4," ? 1,996.60 ",0.05,0,USA,iHerb,,,,,
4/12/2021,Vitamin C,Vitamin,159,38.67," ? 6,148.53 ",0.05,3,USA,iHerb,,,,,
4/12/2021,Fish Oil,Omega,175,27.62," ? 4,833.50 ",0.06,0,Canada,iHerb,,,,,
4/12/2021,Multivitamin,Vitamin,141,36.68," ? 5,171.88 ",0.24,1,UK,Amazon,,,,,
4/12/2021,Pre-Workout,Performance,157,35.63," ? 5,593.91 ",0.07,1,Canada,Walmart,,,,,
4/12/2021,BCAA,Amino Acid,149,57.03," ? 8,497.47 ",0.08,0,UK,Walmart,,,,,
4/12/2021,Creatine,Performance,150,18.42," ? 2,763.00 ",0.19,5,Canada,iHerb,,,,,
4/12/2021,Zinc,Mineral,176,53.77," ? 9,463.52 ",0.18,1,USA,iHerb,,,,,
4/12/2021,Collagen Peptides,Protein,151,34.01," ? 5,135.51 ",0.09,1,Canada,Amazon,,,,,
4/12/2021,Magnesium,Mineral,153,55.05," ? 8,422.65 ",0.17,2,USA,iHerb,,,,,
4/12/2021,Ashwagandha,Herbal,131,16.05," ? 2,102.55 ",0.02,1,UK,Walmart,,,,,
4/12/2021,Melatonin,Sleep Aid,146,14.46," ? 2,111.16 ",0.11,0,Canada,Walmart,,,,,
4/12/2021,Biotin,Vitamin,157,14.74," ? 2,314.18 ",0.24,1,Canada,Walmart,,,,,
4/12/2021,Green Tea Extract,Fat Burner,147,11.23," ? 1,650.81 ",0.2,1,Canada,Walmart,,,,,
4/12/2021,Iron Supplement,Mineral,142,18.12," ? 2,573.04 ",0.22,2,UK,Walmart,,,,,
4/12/2021,Electrolyte Powder,Hydration,140,44.53," ? 6,234.20 ",0.14,1,USA,Amazon,,,,,
4/19/2021,Whey Protein,Protein,145,43.48," ? 6,304.60 ",0.24,0,Canada,Walmart,,,,,
4/19/2021,Vitamin C,Vitamin,153,32.33," ? 4,946.49 ",0.06,3,USA,Amazon,,,,,
4/19/2021,Fish Oil,Omega,149,25.24," ? 3,760.76 ",0.05,0,USA,iHerb,,,,,
4/19/2021,Multivitamin,Vitamin,158,44.5," ? 7,031.00 ",0.1,1,USA,Walmart,,,,,
4/19/2021,Pre-Workout,Performance,149,15.03," ? 2,239.47 ",0.08,2,Canada,Amazon,,,,,
4/19/2021,BCAA,Amino Acid,156,33.01," ? 5,149.56 ",0.05,1,UK,Walmart,,,,,
4/19/2021,Creatine,Performance,139,23.98," ? 3,333.22 ",0.03,2,USA,iHerb,,,,,
4/19/2021,Zinc,Mineral,128,42.24," ? 5,406.72 ",0.08,2,UK,iHerb,,,,,
4/19/2021,Collagen Peptides,Protein,152,42.54," ? 6,466.08 ",0.03,1,USA,Walmart,,,,,
4/19/2021,Magnesium,Mineral,148,40.2," ? 5,949.60 ",0.22,6,UK,Amazon,,,,,
4/19/2021,Ashwagandha,Herbal,154,21.26," ? 3,274.04 ",0.06,1,UK,Walmart,,,,,
4/19/2021,Melatonin,Sleep Aid,145,28.41," ? 4,119.45 ",0.09,1,Canada,iHerb,,,,,
4/19/2021,Biotin,Vitamin,164,40.71," ? 6,676.44 ",0.08,3,USA,iHerb,,,,,
4/19/2021,Green Tea Extract,Fat Burner,150,34.86," ? 5,229.00 ",0.17,0,Canada,Walmart,,,,,
4/19/2021,Iron Supplement,Mineral,166,27.15," ? 4,506.90 ",0.03,1,UK,Amazon,,,,,
4/19/2021,Electrolyte Powder,Hydration,150,43.93," ? 6,589.50 ",0.11,4,UK,Walmart,,,,,
4/26/2021,Whey Protein,Protein,153,15.47," ? 2,366.91 ",0.1,1,USA,Amazon,,,,,
4/26/2021,Vitamin C,Vitamin,152,13.92," ? 2,115.84 ",0.02,3,Canada,iHerb,,,,,
4/26/2021,Fish Oil,Omega,139,37.14," ? 5,162.46 ",0.21,0,Canada,Walmart,,,,,
4/26/2021,Multivitamin,Vitamin,134,57.32," ? 7,680.88 ",0.1,1,UK,iHerb,,,,,
4/26/2021,Pre-Workout,Performance,154,51.85," ? 7,984.90 ",0.25,0,UK,Amazon,,,,,
4/26/2021,BCAA,Amino Acid,133,51.03," ? 6,786.99 ",0.07,0,USA,Walmart,,,,,
4/26/2021,Creatine,Performance,161,28.47," ? 4,583.67 ",0.13,2,Canada,Walmart,,,,,
4/26/2021,Zinc,Mineral,158,40.63," ? 6,419.54 ",0.15,2,Canada,Amazon,,,,,
4/26/2021,Collagen Peptides,Protein,155,14.23," ? 2,205.65 ",0.03,1,UK,Amazon,,,,,
4/26/2021,Magnesium,Mineral,150,45.06," ? 6,759.00 ",0.2,1,Canada,iHerb,,,,,
4/26/2021,Ashwagandha,Herbal,147,19.59," ? 2,879.73 ",0.02,2,UK,Walmart,,,,,
4/26/2021,Melatonin,Sleep Aid,141,45.2," ? 6,373.20 ",0.24,1,UK,Amazon,,,,,
4/26/2021,Biotin,Vitamin,156,41.53," ? 6,478.68 ",0.11,0,Canada,Walmart,,,,,
4/26/2021,Green Tea Extract,Fat Burner,150,50.53," ? 7,579.50 ",0.18,2,Canada,Walmart,,,,,
4/26/2021,Iron Supplement,Mineral,133,35.02," ? 4,657.66 ",0.22,3,UK,Walmart,,,,,
4/26/2021,Electrolyte Powder,Hydration,151,47.32," ? 7,145.32 ",0,0,UK,iHerb,,,,,
5/3/2021,Whey Protein,Protein,153,55.83," ? 8,541.99 ",0.18,2,UK,Amazon,,,,,
5/3/2021,Vitamin C,Vitamin,146,16.01," ? 2,337.46 ",0.13,2,UK,Amazon,,,,,
5/3/2021,Fish Oil,Omega,147,36.09," ? 5,305.23 ",0.02,0,USA,Walmart,,,,,
5/3/2021,Multivitamin,Vitamin,164,54.74," ? 8,977.36 ",0.03,5,Canada,Amazon,,,,,
5/3/2021,Pre-Workout,Performance,139,59.87," ? 8,321.93 ",0.07,2,USA,Walmart,,,,,
5/3/2021,BCAA,Amino Acid,137,55.2," ? 7,562.40 ",0.08,2,UK,iHerb,,,,,
5/3/2021,Creatine,Performance,138,26.82," ? 3,701.16 ",0.05,1,Canada,Walmart,,,,,
5/3/2021,Zinc,Mineral,146,32.42," ? 4,733.32 ",0.08,2,USA,iHerb,,,,,
5/3/2021,Collagen Peptides,Protein,165,17.86," ? 2,946.90 ",0.17,2,UK,Amazon,,,,,
5/3/2021,Magnesium,Mineral,155,32.02," ? 4,963.10 ",0.23,2,USA,Walmart,,,,,
5/3/2021,Ashwagandha,Herbal,150,26.28," ? 3,942.00 ",0.25,2,UK,Walmart,,,,,
5/3/2021,Melatonin,Sleep Aid,120,41.17," ? 4,940.40 ",0.01,0,Canada,Amazon,,,,,
5/3/2021,Biotin,Vitamin,148,31.91," ? 4,722.68 ",0.07,0,USA,Amazon,,,,,
5/3/2021,Green Tea Extract,Fat Burner,157,20.01," ? 3,141.57 ",0.08,2,UK,Amazon,,,,,
5/3/2021,Iron Supplement,Mineral,128,13.66," ? 1,748.48 ",0.2,2,USA,Amazon,,,,,
5/3/2021,Electrolyte Powder,Hydration,160,43.47," ? 6,955.20 ",0.12,2,USA,Walmart,,,,,
5/10/2021,Whey Protein,Protein,161,27.88," ? 4,488.68 ",0.07,2,USA,Walmart,,,,,
5/10/2021,Vitamin C,Vitamin,157,27.12," ? 4,257.84 ",0.19,2,USA,iHerb,,,,,
5/10/2021,Fish Oil,Omega,167,35.88," ? 5,991.96 ",0.14,2,UK,Amazon,,,,,
5/10/2021,Multivitamin,Vitamin,184,12.67," ? 2,331.28 ",0.23,2,USA,iHerb,,,,,
5/10/2021,Pre-Workout,Performance,154,14.68," ? 2,260.72 ",0.19,2,UK,Walmart,,,,,
5/10/2021,BCAA,Amino Acid,143,51.89," ? 7,420.27 ",0.02,3,USA,iHerb,,,,,
5/10/2021,Creatine,Performance,141,56.8," ? 8,008.80 ",0.17,1,UK,Amazon,,,,,
5/10/2021,Zinc,Mineral,157,23.86," ? 3,746.02 ",0.25,2,Canada,Amazon,,,,,
5/10/2021,Collagen Peptides,Protein,155,12.46," ? 1,931.30 ",0.01,2,Canada,Walmart,,,,,
5/10/2021,Magnesium,Mineral,160,52.04," ? 8,326.40 ",0.01,1,Canada,Amazon,,,,,
5/10/2021,Ashwagandha,Herbal,140,13.62," ? 1,906.80 ",0.24,0,UK,iHerb,,,,,
5/10/2021,Melatonin,Sleep Aid,171,59.28," ? 10,136.88 ",0.14,4,Canada,iHerb,,,,,
5/10/2021,Biotin,Vitamin,169,14.81," ? 2,502.89 ",0.11,4,USA,Walmart,,,,,
5/10/2021,Green Tea Extract,Fat Burner,151,17.06," ? 2,576.06 ",0,3,Canada,iHerb,,,,,
5/10/2021,Iron Supplement,Mineral,130,55.73," ? 7,244.90 ",0.05,2,Canada,Walmart,,,,,
5/10/2021,Electrolyte Powder,Hydration,129,18.2," ? 2,347.80 ",0.18,1,UK,Amazon,,,,,
5/17/2021,Whey Protein,Protein,149,18.56," ? 2,765.44 ",0.19,1,UK,Walmart,,,,,
5/17/2021,Vitamin C,Vitamin,156,44.41," ? 6,927.96 ",0.03,1,Canada,Walmart,,,,,
5/17/2021,Fish Oil,Omega,140,23.1," ? 3,234.00 ",0.22,3,UK,Walmart,,,,,
5/17/2021,Multivitamin,Vitamin,138,14.39," ? 1,985.82 ",0.1,2,UK,Amazon,,,,,
5/17/2021,Pre-Workout,Performance,156,24.13," ? 3,764.28 ",0.09,0,UK,iHerb,,,,,
5/17/2021,BCAA,Amino Acid,158,45.44," ? 7,179.52 ",0.06,1,Canada,Walmart,,,,,
5/17/2021,Creatine,Performance,144,27.05," ? 3,895.20 ",0.2,3,Canada,iHerb,,,,,
5/17/2021,Zinc,Mineral,151,11.54," ? 1,742.54 ",0.22,0,UK,iHerb,,,,,
5/17/2021,Collagen Peptides,Protein,176,27.1," ? 4,769.60 ",0.23,0,UK,Walmart,,,,,
5/17/2021,Magnesium,Mineral,153,20.97," ? 3,208.41 ",0.11,2,UK,Walmart,,,,,
5/17/2021,Ashwagandha,Herbal,158,56.84," ? 8,980.72 ",0.04,1,USA,Walmart,,,,,
5/17/2021,Melatonin,Sleep Aid,141,16.15," ? 2,277.15 ",0.25,1,UK,iHerb,,,,,
5/17/2021,Biotin,Vitamin,133,45.97," ? 6,114.01 ",0.21,0,Canada,Walmart,,,,,
5/17/2021,Green Tea Extract,Fat Burner,124,31.58," ? 3,915.92 ",0.06,1,USA,Amazon,,,,,
5/17/2021,Iron Supplement,Mineral,141,55.3," ? 7,797.30 ",0.14,1,USA,Amazon,,,,,
5/17/2021,Electrolyte Powder,Hydration,146,46.38," ? 6,771.48 ",0.11,3,Canada,iHerb,,,,,
5/24/2021,Whey Protein,Protein,176,38.03," ? 6,693.28 ",0.02,1,UK,Walmart,,,,,
5/24/2021,Vitamin C,Vitamin,147,53.83," ? 7,913.01 ",0.04,1,USA,Amazon,,,,,
5/24/2021,Fish Oil,Omega,154,29.15," ? 4,489.10 ",0.22,2,Canada,iHerb,,,,,
5/24/2021,Multivitamin,Vitamin,148,33.23," ? 4,918.04 ",0.21,2,UK,Amazon,,,,,
5/24/2021,Pre-Workout,Performance,163,15.92," ? 2,594.96 ",0,1,Canada,Walmart,,,,,
5/24/2021,BCAA,Amino Acid,157,24.79," ? 3,892.03 ",0.12,1,USA,Amazon,,,,,
5/24/2021,Creatine,Performance,147,16.82," ? 2,472.54 ",0.05,0,USA,Walmart,,,,,
5/24/2021,Zinc,Mineral,138,41.36," ? 5,707.68 ",0.08,4,USA,iHerb,,,,,
5/24/2021,Collagen Peptides,Protein,138,27.89," ? 3,848.82 ",0,3,USA,Amazon,,,,,
5/24/2021,Magnesium,Mineral,168,37.18," ? 6,246.24 ",0.16,1,Canada,Walmart,,,,,
5/24/2021,Ashwagandha,Herbal,155,12.7," ? 1,968.50 ",0.11,2,UK,iHerb,,,,,
5/24/2021,Melatonin,Sleep Aid,167,51.13," ? 8,538.71 ",0.05,1,Canada,iHerb,,,,,
5/24/2021,Biotin,Vitamin,143,17.52," ? 2,505.36 ",0.13,2,UK,iHerb,,,,,
5/24/2021,Green Tea Extract,Fat Burner,148,52.44," ? 7,761.12 ",0.18,1,USA,iHerb,,,,,
5/24/2021,Iron Supplement,Mineral,141,38.85," ? 5,477.85 ",0.06,1,Canada,Amazon,,,,,
5/24/2021,Electrolyte Powder,Hydration,162,59.6," ? 9,655.20 ",0.03,3,UK,iHerb,,,,,
5/31/2021,Whey Protein,Protein,146,54.03," ? 7,888.38 ",0.1,1,UK,iHerb,,,,,
5/31/2021,Vitamin C,Vitamin,122,22.24," ? 2,713.28 ",0.17,0,Canada,iHerb,,,,,
5/31/2021,Fish Oil,Omega,133,42.39," ? 5,637.87 ",0.18,0,USA,Walmart,,,,,
5/31/2021,Multivitamin,Vitamin,129,23.03," ? 2,970.87 ",0.21,3,USA,Walmart,,,,,
5/31/2021,Pre-Workout,Performance,160,51.09," ? 8,174.40 ",0.19,2,USA,Amazon,,,,,
5/31/2021,BCAA,Amino Acid,144,16.09," ? 2,316.96 ",0.13,2,USA,iHerb,,,,,
5/31/2021,Creatine,Performance,145,28.18," ? 4,086.10 ",0.16,3,USA,Amazon,,,,,
5/31/2021,Zinc,Mineral,136,17.04," ? 2,317.44 ",0.16,2,UK,Walmart,,,,,
5/31/2021,Collagen Peptides,Protein,173,57.51," ? 9,949.23 ",0.02,2,Canada,Amazon,,,,,
5/31/2021,Magnesium,Mineral,151,51.58," ? 7,788.58 ",0.04,0,UK,Walmart,,,,,
5/31/2021,Ashwagandha,Herbal,167,16.45," ? 2,747.15 ",0.12,2,UK,iHerb,,,,,
5/31/2021,Melatonin,Sleep Aid,155,55.29," ? 8,569.95 ",0.13,0,UK,Amazon,,,,,
5/31/2021,Biotin,Vitamin,171,46.59," ? 7,966.89 ",0.18,1,USA,Amazon,,,,,
5/31/2021,Green Tea Extract,Fat Burner,139,20.99," ? 2,917.61 ",0.11,2,UK,iHerb,,,,,
5/31/2021,Iron Supplement,Mineral,161,49.61," ? 7,987.21 ",0.21,2,Canada,iHerb,,,,,
5/31/2021,Electrolyte Powder,Hydration,140,25.74," ? 3,603.60 ",0.03,1,USA,Amazon,,,,,
6/7/2021,Whey Protein,Protein,139,55.42," ? 7,703.38 ",0.03,2,UK,iHerb,,,,,
6/7/2021,Vitamin C,Vitamin,157,56.13," ? 8,812.41 ",0.14,1,UK,Walmart,,,,,
6/7/2021,Fish Oil,Omega,160,44.68," ? 7,148.80 ",0.01,3,UK,iHerb,,,,,
6/7/2021,Multivitamin,Vitamin,148,21.06," ? 3,116.88 ",0.17,2,UK,Walmart,,,,,
6/7/2021,Pre-Workout,Performance,149,32.82," ? 4,890.18 ",0.22,1,Canada,Amazon,,,,,
6/7/2021,BCAA,Amino Acid,164,30.53," ? 5,006.92 ",0.06,1,UK,Walmart,,,,,
6/7/2021,Creatine,Performance,163,36.22," ? 5,903.86 ",0.2,1,USA,iHerb,,,,,
6/7/2021,Zinc,Mineral,155,15.46," ? 2,396.30 ",0.2,0,UK,Amazon,,,,,
6/7/2021,Collagen Peptides,Protein,141,27.32," ? 3,852.12 ",0.24,4,UK,Walmart,,,,,
6/7/2021,Magnesium,Mineral,141,45.25," ? 6,380.25 ",0.11,0,UK,Walmart,,,,,
6/7/2021,Ashwagandha,Herbal,158,53.51," ? 8,454.58 ",0.03,0,USA,iHerb,,,,,
6/7/2021,Melatonin,Sleep Aid,157,29.88," ? 4,691.16 ",0.08,1,Canada,iHerb,,,,,
6/7/2021,Biotin,Vitamin,149,41.59," ? 6,196.91 ",0.06,4,Canada,Walmart,,,,,
6/7/2021,Green Tea Extract,Fat Burner,144,38.53," ? 5,548.32 ",0.11,1,UK,Walmart,,,,,
6/7/2021,Iron Supplement,Mineral,159,51.66," ? 8,213.94 ",0.06,2,UK,iHerb,,,,,
6/7/2021,Electrolyte Powder,Hydration,153,34.3," ? 5,247.90 ",0.08,0,UK,iHerb,,,,,
6/14/2021,Whey Protein,Protein,139,44.15," ? 6,136.85 ",0.17,4,USA,Amazon,,,,,
6/14/2021,Vitamin C,Vitamin,159,54.21," ? 8,619.39 ",0.22,1,Canada,iHerb,,,,,
6/14/2021,Fish Oil,Omega,151,14.15," ? 2,136.65 ",0.05,1,Canada,iHerb,,,,,
6/14/2021,Multivitamin,Vitamin,153,59.41," ? 9,089.73 ",0.1,0,USA,Amazon,,,,,
6/14/2021,Pre-Workout,Performance,162,19.93," ? 3,228.66 ",0.12,2,UK,Walmart,,,,,
6/14/2021,BCAA,Amino Acid,160,25.26," ? 4,041.60 ",0.24,2,UK,Walmart,,,,,
6/14/2021,Creatine,Performance,147,46.56," ? 6,844.32 ",0.06,0,Canada,iHerb,,,,,
6/14/2021,Zinc,Mineral,151,41.45," ? 6,258.95 ",0.03,2,USA,iHerb,,,,,
6/14/2021,Collagen Peptides,Protein,142,16.35," ? 2,321.70 ",0.23,3,USA,Walmart,,,,,
6/14/2021,Magnesium,Mineral,140,40.43," ? 5,660.20 ",0.24,1,UK,Walmart,,,,,
6/14/2021,Ashwagandha,Herbal,157,29.81," ? 4,680.17 ",0.24,2,Canada,Walmart,,,,,
6/14/2021,Melatonin,Sleep Aid,142,45.18," ? 6,415.56 ",0.16,1,UK,Walmart,,,,,
6/14/2021,Biotin,Vitamin,178,25.19," ? 4,483.82 ",0.23,1,USA,iHerb,,,,,
6/14/2021,Green Tea Extract,Fat Burner,141,51.19," ? 7,217.79 ",0.03,3,UK,Amazon,,,,,
6/14/2021,Iron Supplement,Mineral,161,45.6," ? 7,341.60 ",0.1,1,Canada,iHerb,,,,,
6/14/2021,Electrolyte Powder,Hydration,134,34.05," ? 4,562.70 ",0.09,1,USA,Amazon,,,,,
6/21/2021,Whey Protein,Protein,123,31.81," ? 3,912.63 ",0.05,2,Canada,Walmart,,,,,
6/21/2021,Vitamin C,Vitamin,162,24.92," ? 4,037.04 ",0.16,1,UK,Walmart,,,,,
6/21/2021,Fish Oil,Omega,140,12.02," ? 1,682.80 ",0.02,0,Canada,Amazon,,,,,
6/21/2021,Multivitamin,Vitamin,136,59.79," ? 8,131.44 ",0.07,0,USA,Walmart,,,,,
6/21/2021,Pre-Workout,Performance,151,53.67," ? 8,104.17 ",0.1,1,UK,Amazon,,,,,
6/21/2021,BCAA,Amino Acid,139,25.83," ? 3,590.37 ",0.17,1,UK,Walmart,,,,,
6/21/2021,Creatine,Performance,153,19.56," ? 2,992.68 ",0.1,4,USA,iHerb,,,,,
6/21/2021,Zinc,Mineral,146,22.75," ? 3,321.50 ",0.03,0,Canada,Amazon,,,,,
6/21/2021,Collagen Peptides,Protein,143,18.7," ? 2,674.10 ",0.19,0,Canada,Amazon,,,,,
6/21/2021,Magnesium,Mineral,152,35.33," ? 5,370.16 ",0.14,1,Canada,Walmart,,,,,
